Date,Location ,Suspected Cases,Nr. Of New Cases ,Total Confirmed Cases,Source ,Deaths,Recovered,Long,Lat,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Adamawa,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,A/Ibom,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Bauchi,1,1,1,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Bayelsa,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Cross River,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Delta,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Ebonyi,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Edo ,2,1,1,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Ekiti,4,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Enugu,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,FCT,52,4,8,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Kano,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Katsina,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Lagos,88,7,29,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Nassarawa,5,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Ogun ,4,1,3,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,2,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Ondo,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Oyo,1,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Plateau,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Rivers,6,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Mar-20,Yobe,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/b18fe4f50f2526a2afd6bac1af671c6f.pdf,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Adamawa,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,A/Ibom,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Bauchi,5,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Bayelsa,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Cross River,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Delta,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Ebonyi,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Edo ,12,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Ekiti,4,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Enugu,4,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,FCT,74,2,10,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Kano,5,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Katsina,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Kebbi,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Lagos,116,3,32,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Nassarawa,6,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Ogun ,5,0,3,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Ondo,3,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Osun,1,1,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Oyo,3,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Plateau,4,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Rivers,7,1,1,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Sokoto,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Mar-20,Yobe,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/d65f1ee5ede23260500c7b245c01bb32.pdf,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Adamawa,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,A/Ibom,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Bauchi,27,1,2,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Bayelsa,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Cross River,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Delta,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Ebonyi,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Edo ,16,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Ekiti,6,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Enugu,4,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,FCT,98,1,11,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Jigawa,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,12.22,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Kaduna,3,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,10.52,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Kano,6,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Katsina,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Kebbi,2,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Lagos,122,12,44,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Nassarawa,9,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Ogun ,5,0,3,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Ondo,5,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Osun,1,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Oyo,4,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Plateau,4,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Rivers,8,0,1,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Sokoto,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Mar-20,Yobe,1,0,0,https://ncdc.gov.ng/themes/common/files/sitreps/3fd8e806fd0b107861895b35ccd273b1.pdf,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Adamawa,2,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,A/Ibom,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Bauchi,27,0,2,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Bayelsa,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Cross River,2,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Delta,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Ebonyi,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Edo ,16,1,2,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Ekiti,6,0,1,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Enugu,4,2,2,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,FCT,98,3,14,https://twitter.com/NCDCgov/status/1243673823427387397,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Jigawa,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,12.22,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Kaduna,3,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,10.52,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Kano,6,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Katsina,2,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Kebbi,2,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Lagos,122,8,52,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Nassarawa,9,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Ogun ,5,0,3,https://twitter.com/NCDCgov/status/1243673823427387397,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Ondo,5,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Osun,1,0,1,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Oyo,4,2,3,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Plateau,4,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Rivers,8,0,1,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Sokoto,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Mar-20,Yobe,1,0,0,https://twitter.com/NCDCgov/status/1243673823427387397,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Adamawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,A/Ibom,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Bauchi,N/a,0,2,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Bayelsa,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Benue,N/a,1,1,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,7.33,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Cross River,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Delta,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Ebonyi,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Edo ,N/a,0,2,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Ekiti,N/a,0,1,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Enugu,N/a,0,2,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,FCT,N/a,2,16,https://twitter.com/NCDCgov/status/1244016678423474177,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Jigawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,12.22,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Kaduna,N/a,1,1,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,10.52,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Kano,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Katsina,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Kebbi,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Lagos,N/a,7,59,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Nassarawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Ogun ,N/a,0,3,https://twitter.com/NCDCgov/status/1244016678423474177,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Ondo,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,5.20,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Osun,N/a,1,2,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,4.57,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Oyo,N/a,4,7,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,3.90,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Plateau,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,8.90,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Rivers,N/a,0,1,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,7.00,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Sokoto,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,13.04,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Mar-20,Yobe,N/a,0,0,https://twitter.com/NCDCgov/status/1244016678423474177,0,0,11.95,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Adamawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,11.93,9.91,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,A/Ibom,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,7.93,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Bauchi,N/a,0,2,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,9.83,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Bayelsa,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,6.26,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Benue,N/a,0,1,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,7.33,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Cross River,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,8.32,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Delta,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,6.18,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Ebonyi,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,8.10,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Edo ,N/a,0,2,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,5.60,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Ekiti,N/a,0,1,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,5.22,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Enugu,N/a,0,2,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,7.50,6.50,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,FCT,N/a,5,21,https://twitter.com/NCDCgov/status/1244363684799041537,1,0,10.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Jigawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,12.22,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Kaduna,N/a,0,1,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,10.52,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Kano,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,12.00,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Katsina,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,12.99,7.60,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Kebbi,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,11.49,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Lagos,N/a,9,68,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,3.33,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Nassarawa,N/a,0,0,https://twitter.com/NCDCgov/status/1244363684799041537,0,0,8.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,
29-Mar-20,Ogun ,N/a,0,3,https://twitter.com/NCDCgov/status/1244363684799041537,0,2,3.33,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,
